,num_registro,sd_16,sd_15,sd_14,sd_13,sd_12,sd_11,sd_10,sd_9,sd_8,sd_7,sd_6,sd_5,sd_4,sd_3,sd_2,sd_1,prom_venta,Prediccion01,Prediccion23
12714,37320267692277,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,2.0,10,10
12715,37321840894677,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5,11,11
12716,37316383449177,1,1,0,1,0,0,1,1,1,1,0,0,0,1,1,1,1.5,10,10
12717,37323807411977,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,2.0,01,10
12718,37304667032277,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.0,11,11
12719,37319407891277,0,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,13.2,10,01
12720,37323815684777,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5,11,11
12721,37317691376077,1,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1.0,10,10
12722,37302572464077,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5,11,11
12723,37316714009277,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,3.3,01,01
12724,37324534247377,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,8.2,11,11
12725,37317212657677,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.5,11,11
12726,37302496982877,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9.5,11,11
12727,37310557701077,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4.75,11,11
12728,37321804547977,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,11,11
12729,37317233219077,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13.2,11,11
12730,37314246835677,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1.5,10,11
12731,37313858642677,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,11,11
12732,37312748560077,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,3.5,01,00
12733,37320541694177,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,1.0,00,10
12734,37321956358677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13.2,10,10
12735,37310591722277,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,1,1.5,01,01
12736,37317093248577,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,4.5,01,10
12737,37321609022777,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,3.3,10,10
12738,37302858561177,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,1,3.3,00,10
12739,37316542107177,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1.0,01,10
12740,37317589458377,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1.0,00,10
12741,37314373377777,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,2.0,01,01
12742,37304682673877,1,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,2.0,01,01
12743,37300365151677,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,4.0,01,10
12744,37316419149377,0,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1.8,01,10
12745,37300720448977,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,3.0,01,01
12746,37317513722477,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4.0,00,10
12747,37300512931077,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,1,14.75,01,10
12748,37318726318577,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,13.2,11,11
12749,37301533405677,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,13.2,11,10
12750,37300359850477,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,13.2,00,10
12751,37301252355777,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,2.8,11,01
12752,37317682452977,0,0,1,0,1,1,0,1,1,1,1,1,0,1,0,1,3.3,10,10
12753,37316710531277,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,15.5,01,10
12754,37316441683877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13.2,10,10
12755,37318885775577,0,1,1,1,1,1,0,0,0,1,0,1,0,1,0,1,2.8,01,10
12756,37315512375977,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,13.2,10,01
12757,37316817541877,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,13.2,00,00
12758,37315643861777,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,7.3,10,01
12759,37315664296677,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,13.2,00,01
12760,37316025595977,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,13.2,00,00
12761,37311245969077,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2.8,11,01
12762,37302665323677,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0,00,00
12763,37316874955077,0,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,13.2,01,01
12764,37316660059077,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,14.0,00,00
12765,37317477992977,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,13.2,10,01
12766,37315767910677,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,10.0,10,01
12767,37315265440077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.15,10,10
12768,37317298617177,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1.0,01,01
12769,37317256498177,1,1,1,1,0,1,1,0,0,1,0,0,1,0,1,0,13.2,10,10
12770,37317657179077,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2.0,10,00
12771,373725934055377,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,2.0,00,00
12772,37315311257677,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,5.5,10,10
12773,37315433484577,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,3.8,10,01
12774,37320614362277,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,2.0,10,01
12775,37323584847777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.5,10,10
12776,37311279312977,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1.0,10,01
12777,37315406358577,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,13.2,11,01
12778,37312490898177,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1.0,10,01
12779,37310640526477,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,11,11
12780,37314854337777,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.0,11,11
12781,37320667670977,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,13.2,11,01
12782,37321596320077,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.3,11,11
12783,37320476456377,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13.2,11,11
12784,37323812629077,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5,11,11
12785,37317452943077,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,3.4,01,01
12786,37318715326377,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13.2,11,11
12787,37317811393077,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13.2,11,11
12788,37321321035377,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.5,11,11
12789,37310291741777,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.5,11,11
12790,37318420478277,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.6,11,11
12791,37321434084377,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,3.0,11,11
12792,37313625501777,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.0,11,11
12793,37314366308477,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.0,11,11
12794,37316888488277,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13.2,11,11
12795,37323795028077,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.75,11,11
12796,37310299430277,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1.0,01,10
12797,37312863252677,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,11,11
12798,37312434765477,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13.2,11,11
12799,3734590101459290000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32.5,11,11
12800,37312369623077,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5,11,11
12801,37311610326477,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.0,11,11
12802,37313736974177,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2.0,00,00
12803,3737287100078890000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,00,10
12804,37312822386477,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1.0,01,10
12805,37310299625477,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,3.0,00,01
12806,37301253766677,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,2.0,01,10
12807,37304666152177,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,13.2,01,10
12808,37310461109677,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,3.3,01,10
12809,37312376542077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,10,10
12810,37310691583977,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0,00,00
12811,37316547869777,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.4,00,10
12812,37312269630577,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2.0,00,10
12813,37315539351677,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,2.25,01,10
12814,37305435293877,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2.25,00,10
12815,37311264573377,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,2.0,00,10
12816,37316750230177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.0,10,10
12817,37316613341177,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,3.15,01,01
12818,37316302982377,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0,1,2.8,01,10
12819,37310862027477,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,7.3,01,01
12820,37316349218277,0,1,0,0,1,0,0,1,1,1,1,1,1,0,0,1,13.2,01,01
12821,37318744010377,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,3.15,11,11
12822,37314448828477,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,13.2,01,10
12823,37301402065777,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,13.2,01,10
12824,37311878744677,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,13.2,11,01
12825,37321268442177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,79.0,10,10
12826,37317802741577,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,13.2,00,00
12827,37304294708577,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1.2,01,01
12828,37317314997577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13.2,10,10
12829,37301434565777,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,7.3,01,01
12830,37312725102977,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,13.2,00,00
12831,37316402111577,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,7.3,01,10
12832,37317417317077,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,7.3,10,01
12833,37311278161677,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,13.2,00,00
12834,37316313975877,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,13.2,00,10
12835,37318696716777,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,3.15,11,01
12836,37313728314177,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,6.0,11,01
12837,37317699697777,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,0,13.2,01,01
12838,37320940598477,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,3.3,00,01
12839,37311214249877,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1.75,11,01
12840,37319794013777,0,1,0,1,0,1,1,0,1,1,1,1,0,1,1,0,1.0,10,01
12841,37350769796177,1,1,1,1,0,0,0,0,0,1,1,1,0,0,1,0,5.0,01,00
12842,37310822027077,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2.0,11,01
12843,37314758671777,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,0,1.0,01,01
12844,37317427248277,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2.0,00,10
12845,37313637150577,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2.0,00,10
12846,37300285823977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.5,10,10
12847,37317068398377,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,3.3,00,00
12848,37302660455877,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.3,11,11
12849,37315472674477,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,11,11
12850,37313391374877,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13.2,11,11
12851,37317225881977,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,11,11
12852,37314652450177,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.3,11,11
12853,37310652950977,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.3,11,11
12854,37310652797977,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5,11,11
12855,37324437443177,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13.2,11,11
12856,37317489597577,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13.2,11,11
12857,37316582660777,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5.0,11,11
12858,37312776004377,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.75,11,11
12859,37320281126277,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.3,11,11
12860,37302719871677,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,13.2,10,11
12861,37317722835777,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1.0,10,10
12862,37315411363677,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13.2,11,11
12863,37321628683077,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,11,11
12864,37311248918477,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1.0,10,10
12865,37321403625677,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.25,11,11
12866,37314219537677,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1.0,11,11
12867,37318324721277,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8.25,11,11
12868,37319218336777,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8.0,11,11
12869,37315230395877,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,13.2,11,11
12870,37302807012977,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,3.15,01,10
12871,37318364789477,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13.2,00,00
12872,37300514077977,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,3.0,11,11
12873,37318588114177,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,3.0,00,01
12874,37324246293977,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,2.0,01,01
12875,37320593204177,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1.8,01,11
12876,37321242601577,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4.0,00,10
12877,37315778035577,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,13.2,01,10
12878,37312203369677,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1.0,01,10
12879,37314338832477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.8,10,10
12880,37310835504677,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1.0,01,10
12881,37315512643777,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,2.75,01,10
12882,37317232400777,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1.25,01,10
12883,37313250801277,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1.5,01,11
12884,37304255366377,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,00,10
12885,37302722862777,0,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,14.5,01,10
12886,37312219232077,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0,1,2.0,01,01
12887,37319227936577,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,13.2,00,10
12888,37318681521477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.8,10,10
12889,37319550668177,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,13.2,11,11
12890,3734590101476350000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3.3,10,01
12891,373466171769177,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,10.2,00,10
12892,37319561909677,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,13.2,01,10
12893,37317774381677,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.5,00,10
12894,37311413192777,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3.3,10,01
12895,37321753949277,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,13.2,01,01
12896,37316855239977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.3,10,10
12897,37310242875877,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,13.2,01,01
12898,37317659459677,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2.8,11,01
12899,37316884592177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13.2,10,10
12900,37318290803977,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,13.2,10,01
12901,37350326926977,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,13.2,10,01
12902,37315672806077,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,3.0,11,01
12903,37318588249777,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3.3,10,01
12904,37315317424077,1,1,1,1,1,0,0,0,1,1,0,1,1,0,1,0,25.3,10,10
12905,37315816841677,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,7.3,01,10
12906,37316887457077,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,13.2,00,00
12907,37300324612077,1,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,3.3,10,01
12908,37316376154077,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,3.3,10,01
12909,37320243961977,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,2.8,00,10
12910,37316385589977,1,1,1,0,0,1,1,1,1,0,0,0,1,1,1,0,18.0,10,01
12911,37316797077377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,10,10
12912,37302609109177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.5,10,10
12913,37302507801177,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,13.2,10,10
12914,37314422060777,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1.0,00,00
12915,37310518571277,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2.0,01,01
12916,37312385885477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.6,10,10
12917,37314413830577,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,3.0,00,00
12918,37314663912777,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,25.3,10,10
12919,37350519342577,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13.2,11,11
12920,37318391988677,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16.0,11,11
12921,37316613692077,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.25,11,11
12922,37317699189477,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5,01,11
12923,37301447400277,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,11,11
12924,37316558779077,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.25,11,11
12925,37319588275777,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.8,11,11
12926,37317323959277,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.25,11,11
12927,37305709451377,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,11,11
12928,37315689327777,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.0,11,11
12929,37304265626977,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.0,11,11
12930,37314513683777,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,11,11
12931,37316767335977,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.0,11,11
12932,37302788846677,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2.2,10,10
12933,37316581564777,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,11,11
12934,37317415002277,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,13.2,10,10
12935,37310332529477,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13.2,11,11
12936,37321845358877,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1.5,01,10
12937,37317255674377,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.0,11,11
12938,37316023789477,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4.5,11,11
12939,37315646200477,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6.4,11,11
12940,37313701646377,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.0,11,11
12941,37311391049277,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,2.0,00,00
12942,3734590101216690000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13.2,10,10
12943,37313707648277,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,2.0,01,10
12944,37300254437077,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1.5,01,11
12945,37311435110277,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,00,10
12946,37320924895877,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2.0,00,10
12947,37314380701577,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,1,13.2,01,10
12948,37321758516177,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1.0,01,11
12949,37316278914177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,10,10
12950,37300471951977,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,13.2,01,10
12951,37302844655277,0,0,0,1,0,1,0,1,0,1,1,1,1,0,0,1,2.75,01,01
12952,37300523382477,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,3.3,01,10
12953,37320779793477,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1.0,11,10
12954,37323489943177,1,0,1,0,1,1,0,1,1,0,0,1,1,0,0,1,2.5,01,10
12955,37302473250377,0,1,0,0,0,1,1,0,1,1,0,0,1,1,0,1,13.2,01,10
12956,37313846975877,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1.0,01,10
12957,37323811282077,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,3.0,00,10
12958,37310742593277,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,3.0,11,11
12959,37320694156677,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,2.2,00,10
12960,37314549776977,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,3.0,00,10
12961,37311434867377,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,3.8,10,10
12962,37315756939377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13.2,10,10
12963,37318430054177,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,13.2,10,10
12964,37319213322977,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1.2,01,01
12965,37316445459477,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,13.2,00,01
12966,37302556577777,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.8,10,00
12967,37333046492477,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,7.0,00,10
12968,37318501411477,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1,0,13.2,10,01
12969,37316354694577,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,2.2,10,00
12970,37311790727377,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,1.0,10,01
12971,37314684759977,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,3.3,10,00
12972,37311543289877,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,4.0,01,01
12973,37320516037377,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1.0,10,01
12974,37305204883577,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1.25,00,01
12975,37319794913977,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1.0,00,10
12976,37324461782577,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2.0,11,01
12977,37300775188277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.3,10,10
12978,37320428848377,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,13.2,10,00
12979,37310499561677,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,13.2,11,01
12980,37301259244577,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3.3,10,01
12981,37320453063477,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2.8,10,01
12982,37317722578377,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,3.3,00,00
12983,37319569285077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13.2,10,10
12984,37316898501377,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,7.3,11,01
12985,37318513136277,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,3.3,01,01
12986,37315539873077,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,13.2,01,01
12987,37316451282077,0,1,1,0,1,0,1,1,1,1,0,0,1,1,1,0,2.8,10,01
12988,37302342941177,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13.2,11,11
12989,37321826401577,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7.3,11,11
12990,37319525051077,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13.2,01,11
12991,37316809826577,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7.3,11,11
12992,37315684563077,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,7.3,11,11
12993,37316425189577,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7.3,11,11
12994,37316494299977,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,58.4,11,11
12995,37317417033377,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5.0,11,11
12996,37310293551377,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13.2,11,11
